1,9,00:00:00.300,0.3,1.83333333333
2,64,00:00:02.133,2.13333333333,2.33333333333
3,134,00:00:04.466,4.46666666667,2.36666666667
4,205,00:00:06.833,6.83333333333,3.03333333333
5,296,00:00:09.866,9.86666666667,2.56666666667
6,373,00:00:12.433,12.4333333333,2.8
7,457,00:00:15.233,15.2333333333,2.13333333333
8,521,00:00:17.366,17.3666666667,1.06666666667
9,553,00:00:18.433,18.4333333333,1.7
10,604,00:00:20.133,20.1333333333,1.76666666667
11,657,00:00:21.900,21.9,1.86666666667
12,713,00:00:23.766,23.7666666667,5.33333333333
13,873,00:00:29.100,29.1,3.76666666667
14,986,00:00:32.866,32.8666666667,2.76666666667
15,1069,00:00:35.633,35.6333333333,1.53333333333
16,1115,00:00:37.166,37.1666666667,5.06666666667
17,1267,00:00:42.233,42.2333333333,1.93333333333
18,1325,00:00:44.166,44.1666666667,1.6
19,1373,00:00:45.766,45.7666666667,2.43333333333
20,1446,00:00:48.200,48.2,3.56666666667
21,1553,00:00:51.766,51.7666666667,1.23333333333
22,1590,00:00:53.000,53.0,2.26666666667
23,1658,00:00:55.266,55.2666666667,3.16666666667
24,1753,00:00:58.433,58.4333333333,1.63333333333
25,1802,00:01:00.066,60.0666666667,3.66666666667
26,1912,00:01:03.733,63.7333333333,40.5
27,3127,00:01:44.233,104.233333333,3.83333333333
28,3242,00:01:48.066,108.066666667,2.1
29,3305,00:01:50.166,110.166666667,1.43333333333
30,3348,00:01:51.600,111.6,3.1
31,3441,00:01:54.700,114.7,4.5
32,3576,00:01:59.200,119.2,3.23333333333
33,3673,00:02:02.433,122.433333333,2.46666666667
34,3747,00:02:04.900,124.9,1.13333333333
35,3781,00:02:06.033,126.033333333,2.4
36,3853,00:02:08.433,128.433333333,7.66666666667
37,4083,00:02:16.100,136.1,5.13333333333
38,4237,00:02:21.233,141.233333333,4.4
39,4369,00:02:25.633,145.633333333,1.66666666667
40,4419,00:02:27.300,147.3,1.26666666667
41,4457,00:02:28.566,148.566666667,1.36666666667
42,4498,00:02:29.933,149.933333333,5.23333333333
43,4655,00:02:35.166,155.166666667,2.76666666667
44,4738,00:02:37.933,157.933333333,2.2
45,4804,00:02:40.133,160.133333333,2.73333333333
46,4886,00:02:42.866,162.866666667,3.36666666667
47,4987,00:02:46.233,166.233333333,8.2
48,5233,00:02:54.433,174.433333333,2.46666666667
49,5307,00:02:56.900,176.9,5.6
50,5475,00:03:02.500,182.5,3.43333333333
51,5578,00:03:05.933,185.933333333,5.13333333333
52,5732,00:03:11.066,191.066666667,1.63333333333
53,5781,00:03:12.700,192.7,9.43333333333
54,6064,00:03:22.133,202.133333333,6.06666666667
55,6246,00:03:28.200,208.2,2.53333333333
56,6322,00:03:30.733,210.733333333,6.8
57,6526,00:03:37.533,217.533333333,3.63333333333
58,6635,00:03:41.166,221.166666667,5.06666666667
59,6787,00:03:46.233,226.233333333,1.43333333333
60,6830,00:03:47.666,227.666666667,1.56666666667
61,6877,00:03:49.233,229.233333333,2.93333333333
62,6965,00:03:52.166,232.166666667,2.6
63,7043,00:03:54.766,234.766666667,2.3
64,7112,00:03:57.066,237.066666667,2.3
65,7181,00:03:59.366,239.366666667,3.66666666667
66,7291,00:04:03.033,243.033333333,1.13333333333
67,7325,00:04:04.166,244.166666667,3.16666666667
68,7420,00:04:07.333,247.333333333,2.36666666667
69,7491,00:04:09.700,249.7,2.7
70,7572,00:04:12.400,252.4,1.46666666667
71,7616,00:04:13.866,253.866666667,1.76666666667
72,7669,00:04:15.633,255.633333333,2.1
73,7732,00:04:17.733,257.733333333,2.56666666667
74,7809,00:04:20.300,260.3,4.36666666667
75,7940,00:04:24.666,264.666666667,9.23333333333
76,8217,00:04:33.900,273.9,3.06666666667
77,8309,00:04:36.966,276.966666667,2.1
78,8372,00:04:39.066,279.066666667,1.63333333333
79,8421,00:04:40.700,280.7,1.63333333333
80,8470,00:04:42.333,282.333333333,4.13333333333
81,8594,00:04:46.466,286.466666667,1.23333333333
82,8631,00:04:47.700,287.7,2.2
83,8697,00:04:49.900,289.9,2.63333333333
84,8776,00:04:52.533,292.533333333,2.36666666667
85,8847,00:04:54.900,294.9,2.0
86,8907,00:04:56.900,296.9,1.53333333333
87,8953,00:04:58.433,298.433333333,2.3
88,9022,00:05:00.733,300.733333333,1.73333333333
89,9074,00:05:02.466,302.466666667,1.4
90,9116,00:05:03.866,303.866666667,2.33333333333
91,9186,00:05:06.200,306.2,6.6
